0.9373	 1.5655	 1.3924
1.6082	 1.7101	 2.8197
1.0578	 4.7538	 3.0337
1.3975	 2.6668	 2.2831
0.8768	 3.2304	 3.0636
1.6987	 5.7055	 1.9166
1.0603	 0.8200	 3.2386
1.3978	 0.3421	 2.2178
1.0554	 4.3469	 2.7246
0.6602	 4.6012	 2.9666
0.4971	 1.7905	 2.9121
1.0716	 -0.3634	 2.2305
1.3765	 2.8336	 2.4719
1.1145	 0.7369	 2.2355
0.9136	 -0.4874	 2.4388
1.0665	 0.7700	 2.0002
0.6109	 0.8832	 2.7117
1.0903	 2.6904	 3.0936
0.9433	 0.7256	 2.2082
0.8247	 0.8140	 3.8890
1.3392	 -0.8087	 2.2136
0.9145	 -0.9267	 2.2948
1.0899	 0.4614	 2.3237
1.4120	 1.7127	 3.3825
0.8060	 1.5193	 1.7312
1.3579	 -0.2127	 2.0330
0.7257	 -0.3593	 2.4814
1.3881	 0.4055	 2.0132
1.4249	 1.0073	 1.9800
1.4977	 -0.1355	 3.0333
0.4994	 1.3310	 2.8459
1.4040	 1.8364	 2.0262
1.1331	 1.4099	 2.1167
0.7493	 0.6822	 2.9348
0.9641	 1.5770	 2.2416
0.8543	 1.7203	 2.6829
1.0985	 3.9628	 2.8737
0.5038	 2.5911	 2.6039
0.8291	 0.6299	 3.0560
1.3491	 0.0744	 3.6586
1.1993	 3.0635	 3.6842
0.8175	 -0.6628	 2.5627
0.8622	 -1.7137	 2.7501
1.0441	 1.0026	 1.6636
1.2848	 0.2288	 2.6489
0.9731	 1.3520	 2.1798
0.9911	 1.9240	 2.6927
0.8283	 2.3079	 3.3495
0.7454	 2.5652	 1.7750
1.2068	 -1.0113	 2.9659
1.3331	 2.0967	 2.6810
0.3117	 1.8214	 1.0366
0.7054	 2.5467	 2.2244
0.7599	 0.7392	 2.5114
1.0722	 3.4215	 2.3425
0.8692	 1.9470	 2.4605
0.8802	 3.2378	 2.1505
1.1327	 3.4521	 2.7036
0.1009	 0.3955	 3.4033
1.4533	 0.9962	 3.5907
0.9532	 2.2909	 3.0457
1.2167	 4.3893	 2.0692
-0.6831	 -1.2924	 -0.1772
-0.2432	 0.6552	 1.4471
-1.7015	 -1.4878	 1.2925
-0.3116	 -0.3198	 1.3792
2.2157	 0.5920	 1.0388
-0.1745	 -1.7691	 -1.0667
-0.0502	 -0.4880	 -0.5460
-0.5337	 -0.9061	 2.2259
0.3870	 -2.0689	 2.6357
2.5063	 -1.9368	 1.4127
-0.4973	 -1.4376	 1.1033
1.3871	 -0.2205	 -0.4177
-0.5899	 0.0197	 1.9208
1.2801	 0.7550	 0.1592
-0.3887	 -1.6044	 0.3056
-1.3441	 0.3370	 -0.0540
-1.3047	 -0.0622	 1.0042
-2.0697	 -0.7044	 1.6244
1.5732	 -1.0512	 0.9967
-1.5414	 -0.6059	 -0.5802
1.6003	 -0.0672	 0.7067
-0.1176	 -1.9138	 2.2535
-0.4988	 -0.7417	 1.5890
-0.6460	 -0.0854	 0.6460
-0.8833	 0.0308	 1.4264
0.1840	 -0.2005	 0.7105
-0.2303	 -0.3069	 1.4317
-0.6384	 0.1795	 0.8901
-1.6293	 0.2232	 0.9433
1.0527	 -0.2367	 2.0930
0.3791	 -0.0376	 1.3743
0.1134	 0.5076	 1.6191
1.1485	 0.0120	 0.6379
0.3692	 -0.3671	 2.2939
-0.9249	 0.4519	 -0.2528
2.1696	 0.4946	 0.9388
0.0132	 -1.5840	 0.1398
0.6512	 0.5810	 2.1615
-0.3321	 -1.5390	 0.8021
0.9891	 0.0347	 -0.0473
0.3437	 -1.1792	 0.2919
-0.0726	 -1.0849	 1.0397
0.2819	 -0.6365	 0.5690
0.7291	 -0.1584	 0.5833
0.6094	 -0.9605	 -0.8043
-0.1498	 -0.8311	 1.7187
-0.7183	 -1.5751	 0.6227
0.9166	 0.4380	 0.5678
0.8509	 -1.6455	 1.2831
0.3014	 0.0650	 2.7166
0.6383	 -0.7853	 0.2744
3.1199	 -0.5322	 1.5767
0.2833	 -1.8024	 1.7479
-1.1098	 0.4734	 2.0118
-1.5027	 0.0330	 1.7478
0.0300	 -1.1129	 1.9182
-0.8848	 -1.6300	 -0.1971
0.0946	 0.5398	 1.4458
2.5009	 -0.3968	 1.3874
0.0901	 -0.5311	 2.0888
0.0640	 0.1409	 2.5209
-0.5335	 -0.4911	 -0.0648
-1.4547	 -0.0226	 1.3955
0.6756	 -2.2229	 1.8329
0.2436	 -1.1610	 1.3641
-1.0988	 -0.4162	 2.3026
-0.3246	 -2.0897	 1.1955
0.7481	 1.3059	 1.1526
2.6775	 -0.9083	 0.3086
0.0856	 1.7524	 1.7492
-0.0321	 -1.2798	 1.2095
-0.2033	 -0.3085	 0.0064
-0.3910	 -0.2370	 0.1326
-0.0130	 0.2690	 0.4594
1.1882	 -0.6503	 1.0175
0.5621	 -0.6405	 1.2459
1.6398	 -1.0908	 0.4545
0.8220	 0.2538	 0.5400
-0.8223	 -0.8462	 1.5826
0.0106	 -1.9069	 0.5630
1.0971	 -1.9200	 2.2659
2.2000	 -1.1014	 1.9619
-0.2263	 -0.1293	 2.9938
-1.2954	 1.0662	 0.9926
2.4473	 0.9737	 -1.0322
0.0642	 -1.2078	 0.8968
-0.7337	 -0.7535	 2.6848
-0.1470	 -0.3410	 0.7673
-0.8266	 -0.7913	 4.2466
-0.0740	 -0.4335	 0.5022
-1.1412	 -0.1416	 1.6326
-0.4828	 -1.8204	 1.5005
1.3062	 -0.1683	 0.1408
-0.5706	 -0.1850	 1.1830
-1.2347	 1.6848	 1.4153
-1.3801	 -0.6856	 1.1920
0.7282	 0.4164	 -0.2961
0.5396	 -1.8423	 1.3987
-0.7894	 -1.1798	 2.7215
-0.4155	 0.8946	 0.5147
0.1624	 -0.1915	 0.5736
-1.3470	 -1.0705	 -0.7934
-0.9273	 0.0648	 0.7538
-0.2272	 -1.4053	 0.9070
-0.2270	 -1.9715	 0.8496
1.3404	 1.3527	 3.5657
-1.9247	 0.0008	 1.2517
0.0946	 -1.6154	 -0.1006
0.6163	 0.8951	 1.4283
-0.7339	 1.0512	 0.3363
0.2157	 0.7491	 2.4646
0.0169	 1.4296	 1.5350
-0.9378	 -0.5385	 2.0523
1.0264	 -0.6921	 -0.0587
-1.2705	 0.3818	 -0.0412
0.3201	 1.3625	 -0.6667
-0.1704	 0.2738	 -0.4580
1.3549	 0.0975	 1.5811
1.4932	 1.1057	 0.6833
-0.0312	 0.7884	 0.4676
-0.5339	 -1.9748	 2.0706
0.5256	 -3.0334	 -0.7639
-0.0818	 -0.4425	 0.8943
1.0436	 -0.2299	 2.1347
1.5757	 -0.8817	 -0.8765
0.6219	 1.1983	 0.0428
0.4769	 2.6401	 1.3303
-1.1651	 -0.2847	 -0.5843
0.9094	 0.4920	 1.5489
0.3412	 -0.2418	 0.7607
-0.1939	 -0.8386	 0.6159
-0.1870	 -0.1784	 1.3699
-0.4332	 -0.6945	 1.4572
0.0905	 0.6133	 0.4611
2.5041	 0.5939	 0.8695
0.1916	 -0.7287	 1.9487
-2.0829	 0.4272	 1.3752
0.1697	 1.1650	 -0.5252
-0.1109	 0.3101	 1.0135
0.8497	 -2.2901	 0.5852
-1.2867	 0.2332	 0.5882
0.0346	 0.5764	 -0.2887
0.8589	 -1.3153	 1.0084
-0.6437	 0.1683	 0.1119
1.8267	 -0.7127	 1.4274
1.1534	 0.3497	 2.5389
-0.6542	 -0.6874	 1.6411
0.5790	 0.7003	 3.1515
-1.6763	 -0.5255	 1.1958
0.0119	 0.3297	 0.7077
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.9640	 3.3670	 1.2193
0.8978	 -1.5452	 3.6720
0.6896	 2.4002	 3.0466
0.6166	 0.1981	 3.1081
0.2617	 2.6880	 1.8044
0.9925	 2.0820	 2.7851
1.1970	 1.7422	 3.1365
0.9145	 -0.9267	 2.2948
1.4249	 1.0073	 1.9800
0.7746	 2.7743	 2.2437
0.6612	 2.0707	 2.6476
0.4971	 1.7905	 2.9121
0.4856	 1.3493	 2.0081
0.5591	 -0.0603	 2.2652
1.2350	 1.3878	 3.3195
0.5950	 -1.0789	 2.5287
1.1226	 2.3750	 2.4899
1.1504	 3.5143	 1.3319
1.9002	 2.1337	 3.3047
0.9845	 3.2986	 1.2884
0.8768	 3.2304	 3.0636
1.2167	 4.3893	 2.0692
0.5120	 1.3864	 1.7885
1.2181	 0.2531	 2.5177
0.9350	 0.8283	 1.6522
1.1055	 0.6537	 1.1534
0.7658	 2.1261	 2.4176
1.2081	 4.3409	 3.1908
1.0333	 3.0036	 3.0051
1.3540	 0.8738	 2.6885
1.1520	 -0.4940	 2.0111
0.8514	 2.0496	 2.0222
1.2263	 -3.1318	 2.3658
0.6622	 -1.8847	 2.0645
1.1353	 0.5086	 1.4444
0.9507	 -1.8089	 1.8835
0.8692	 1.9470	 2.4605
0.7958	 2.3000	 2.4647
0.6779	 2.8051	 2.4404
1.0696	 6.1997	 2.3003
1.3331	 2.0967	 2.6810
0.5218	 2.8183	 2.3808
0.9752	 -2.1457	 2.8193
0.9949	 2.8826	 2.0145
0.8659	 1.0025	 3.1737
0.5920	 0.6377	 2.8881
0.6050	 3.3584	 2.1940
0.5947	 2.1769	 1.7936
1.1665	 2.5449	 3.1914
1.0495	 4.8998	 2.7395
0.5038	 2.5911	 2.6039
1.0987	 3.1251	 2.8118
1.3407	 4.3864	 2.7895
0.5941	 4.0507	 3.1216
1.4120	 1.7127	 3.3825
0.8850	 0.3415	 1.6354
0.9057	 -0.8251	 2.5401
1.4683	 -0.1313	 3.1876
0.9970	 0.7148	 3.3095
0.8802	 3.2378	 2.1505
0.5976	 1.2060	 2.4938
0.8622	 -1.7137	 2.7501
0.9375	 0.2042	 2.1954
0.8400	 1.3735	 1.5376
1.2333	 -0.4959	 3.9120
0.8375	 2.7621	 2.6368
0.9404	 2.9829	 1.4849
0.6903	 0.5562	 0.9306
1.4533	 0.9962	 3.5907
1.5342	 1.0037	 2.5892
0.1988	 3.6288	 3.2841
0.8056	 0.2981	 2.3056
0.7359	 1.9335	 2.8784
1.2889	 -1.3126	 2.4631
1.3804	 -0.9540	 2.9627
0.1946	 0.7158	 3.1085
0.9718	 1.0189	 2.3826
1.2503	 5.7791	 3.1665
0.9650	 2.5178	 2.0732
1.4160	 0.2274	 2.8142
0.7410	 -1.9510	 2.5138
0.9887	 2.4923	 2.4182
0.8305	 -0.1674	 3.0172
1.2676	 1.1259	 0.9071
0.8060	 1.5193	 1.7312
0.6221	 -1.6348	 2.2141
0.7913	 1.9529	 2.1810
1.1307	 1.0383	 1.8399
1.1231	 1.9869	 2.1811
1.0716	 -0.3634	 2.2305
0.6783	 -0.5276	 2.2563
0.4314	 0.0661	 3.1256
1.1993	 3.0635	 3.6842
1.4977	 -0.1355	 3.0333
0.6728	 1.4613	 2.2137
1.3220	 5.2262	 2.8104
0.5388	 2.7579	 3.6082
1.4250	 0.1150	 2.9404
0.8756	 -0.4265	 2.4898
1.1765	 2.3800	 2.2851
0.6602	 4.6012	 2.9666
0.9625	 2.8182	 3.1155
0.9641	 1.5770	 2.2416
0.9627	 1.4180	 2.3688
1.1129	 2.5439	 2.6770
0.4994	 1.3310	 2.8459
0.9161	 3.2749	 3.9372
0.6170	 3.6137	 2.8463
1.1623	 -0.2757	 1.6631
0.9433	 0.7256	 2.2082
1.4362	 5.3572	 2.2278
1.4487	 4.9865	 1.2385
1.6868	 1.5439	 2.5094
1.4040	 1.8364	 2.0262
0.9014	 -0.3645	 2.7386
1.1608	 -1.1523	 1.4829
1.2270	 2.8133	 3.2311
1.4289	 -0.6370	 1.4291
1.3362	 2.2118	 1.5245
1.5148	 1.4511	 2.3061
1.2015	 2.3023	 1.6310
1.0868	 2.2195	 1.5442
1.5960	 1.2109	 0.8419
0.1009	 0.3955	 3.4033
0.8688	 -0.6056	 2.4058
0.9516	 -0.0970	 4.1038
1.1576	 4.0559	 3.1532
1.2716	 -0.7915	 3.7058
0.7599	 0.7392	 2.5114
1.3881	 0.4055	 2.0132
0.9934	 1.4552	 2.3537
0.7731	 2.1463	 3.6704
1.3968	 2.6347	 1.9236
1.2256	 2.3636	 2.3000
1.0901	 1.9701	 2.9577
0.8693	 3.0950	 1.8174
0.9967	 3.0987	 1.9254
0.8809	 -1.5753	 1.4487
0.7257	 -0.3593	 2.4814
0.4665	 0.3085	 1.7609
1.0641	 1.8620	 2.8719
1.0705	 0.8648	 2.7251
1.3049	 -0.2632	 2.5456
0.9851	 0.3402	 3.0967
0.7646	 1.1507	 3.1365
1.3575	 0.6173	 2.1994
0.9361	 2.5359	 3.9645
0.9136	 -0.4874	 2.4388
1.0212	 0.7166	 2.6006
1.2604	 0.5643	 1.5231
0.0878	 -0.8947	 2.3068
-0.1176	 -1.9138	 2.2535
-0.1498	 -0.8311	 1.7187
-0.4226	 -0.2865	 0.8873
-0.3052	 -0.2640	 1.1113
1.0515	 0.9123	 1.1652
-2.0277	 -1.6268	 2.6742
-0.2875	 -1.0927	 -0.0404
1.8789	 0.3254	 0.9169
-1.4944	 -0.8592	 -1.0086
-0.6042	 -0.2128	 1.6150
-0.8223	 -0.8462	 1.5826
-0.0726	 -1.0849	 1.0397
0.4948	 0.5228	 2.2743
-1.5539	 0.7731	 2.6335
-0.3301	 -0.4237	 1.4324
0.9733	 -1.7154	 2.6840
-0.1515	 0.1743	 0.2779
1.1740	 -1.6789	 0.8698
0.9094	 0.4920	 1.5489
-1.6423	 -1.5079	 1.3167
-0.6674	 -0.6795	 1.1856
0.7282	 0.4164	 -0.2961
-1.2447	 2.6027	 0.8619
0.2250	 -0.7736	 0.5628
0.1700	 0.5357	 0.9687
-0.1109	 0.3101	 1.0135
-2.5580	 -1.4019	 0.8776
-1.2512	 -1.7030	 2.2882
1.1534	 0.3497	 2.5389
0.2710	 0.9529	 -0.0634
1.1882	 -0.6503	 1.0175
0.1624	 -0.1915	 0.5736
0.1206	 0.3620	 1.1746
1.4660	 -0.2145	 1.8031
1.1485	 0.0120	 0.6379
2.0580	 -1.2991	 0.5029
1.5355	 -1.0652	 1.4559
-1.2629	 -2.2657	 0.4932
-0.2342	 -2.1408	 1.8666
-0.6671	 -1.1425	 0.7102
-0.1566	 -0.2249	 1.2499
1.1712	 -0.8959	 1.7383
-0.2303	 -0.3069	 1.4317
-0.6384	 0.1795	 0.8901
-0.8266	 -0.7913	 4.2466
-2.0829	 0.4272	 1.3752
1.0255	 -0.4666	 3.5629
1.6398	 -1.0908	 0.4545
0.6619	 -2.0807	 1.0545
2.4473	 0.9737	 -1.0322
-1.1412	 -0.1416	 1.6326
-0.0257	 -1.1152	 -0.5580
1.5757	 -0.8817	 -0.8765
-0.6242	 0.2777	 -0.1292
0.1697	 1.1650	 -0.5252
0.6692	 -0.8216	 2.2735
0.3057	 -2.6798	 0.8263
1.1055	 1.1710	 2.7080
0.9992	 -1.6967	 -0.4556
1.3812	 -0.3481	 0.5631
-0.1939	 -0.8386	 0.6159
0.9730	 -1.0346	 -0.8586
-0.6460	 -0.0854	 0.6460
-0.9642	 -1.0101	 2.8368
-1.3801	 -0.6856	 1.1920
-0.8251	 -0.3527	 0.8165
1.8138	 0.8357	 1.5751
0.0414	 -0.1558	 -0.4511
1.8162	 -0.4478	 -0.0363
1.3404	 1.3527	 3.5657
0.9578	 -1.1267	 0.7712
-2.4907	 -0.3875	 1.8403
1.5298	 -1.0354	 0.2319
0.0946	 -1.6154	 -0.1006
0.8057	 0.8934	 -1.0433
1.4781	 -0.3838	 -0.3996
-0.5017	 -0.3971	 0.4986
1.8705	 -1.5938	 -0.2064
1.2029	 -0.3501	 0.2119
0.5396	 -1.8423	 1.3987
0.7181	 0.2423	 0.3310
-0.7710	 -1.1575	 0.5206
0.0863	 -0.4244	 0.6791
-2.3185	 0.1944	 1.8515
1.4494	 0.3801	 2.4172
-0.5704	 -1.9881	 2.4034
0.5256	 -3.0334	 -0.7639
1.1957	 1.2800	 2.8963
1.0104	 -0.2930	 0.8969
-0.7326	 -0.8272	 1.5630
-0.2059	 -1.3759	 0.6893
0.1916	 -0.7287	 1.9487
-0.9378	 -0.5385	 2.0523
0.5632	 -0.7512	 -0.8830
-0.0209	 -0.8359	 0.0016
-1.9247	 0.0008	 1.2517
-0.0005	 0.3025	 0.0076
0.6704	 -0.6683	 1.9775
-0.0502	 -0.4880	 -0.5460
0.8220	 0.2538	 0.5400
-0.3496	 -1.5624	 1.3041
-0.2542	 -0.3515	 1.9867
0.9891	 0.0347	 -0.0473
0.4269	 -0.4431	 0.5860
-1.7910	 -0.4752	 -0.7233
-0.0013	 -0.0714	 0.5332
-0.9016	 -2.0646	 1.4897
0.0300	 -1.1129	 1.9182
-1.0988	 -0.4162	 2.3026
-0.2962	 -1.1865	 1.1569
0.8509	 -1.6455	 1.2831
-0.7596	 1.4911	 0.9467
0.8497	 -2.2901	 0.5852
-0.4828	 -1.8204	 1.5005
0.8329	 -1.0785	 -0.1096
0.7481	 1.3059	 1.1526
-0.1870	 -0.1784	 1.3699
-0.1470	 -0.3410	 0.7673
0.1992	 -1.6338	 -0.6230
0.6163	 0.8951	 1.4283
-0.7251	 -1.6289	 -0.4220
-0.3674	 -1.1652	 2.1277
-0.3449	 -1.2749	 1.8282
-2.0697	 -0.7044	 1.6244
0.0245	 -2.2547	 2.4167
-0.1203	 0.0778	 1.4384
0.1840	 -0.2005	 0.7105
0.1538	 -0.0625	 0.6170
0.2833	 -1.8024	 1.7479
0.0640	 0.1409	 2.5209
0.0132	 -1.5840	 0.1398
-1.2070	 0.3436	 0.1546
0.6512	 0.5810	 2.1615
-0.3887	 -1.6044	 0.3056
0.0856	 1.7524	 1.7492
1.3014	 0.5567	 2.7175
-0.9215	 -2.2576	 0.9538
-0.5710	 -0.4809	 1.9261
0.0119	 0.3297	 0.7077
-0.5337	 -0.9061	 2.2259
0.1357	 -1.1402	 -0.7909
-1.8516	 -0.3786	 0.3864
1.0324	 0.7016	 1.3715
-1.2867	 0.2332	 0.5882
0.1105	 -1.2692	 3.0337
-0.2033	 -0.3085	 0.0064
-1.1098	 0.4734	 2.0118
0.6083	 -1.3956	 1.6339
-0.5335	 -0.4911	 -0.0648
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1.0578	 4.7538	 3.0337
1.2081	 4.3409	 3.1908
1.3362	 2.2118	 1.5245
0.7764	 0.6874	 3.0507
0.9507	 -1.8089	 1.8835
0.6796	 1.6208	 2.0679
1.3198	 -0.4017	 3.0372
0.7746	 2.7743	 2.2437
0.4856	 1.3493	 2.0081
0.1946	 0.7158	 3.1085
0.8433	 0.9141	 1.2248
0.7164	 0.1510	 3.5835
0.8467	 2.7771	 3.4317
1.1408	 2.5707	 1.6483
1.3220	 5.2262	 2.8104
0.6612	 2.0707	 2.6476
0.9145	 -0.9267	 2.2948
1.0828	 -0.4548	 3.1828
0.8519	 -0.0953	 2.2162
1.3392	 -0.8087	 2.2136
0.5427	 2.0131	 2.3338
1.0038	 -0.8484	 3.2474
0.8688	 -0.6056	 2.4058
1.2889	 -1.3126	 2.4631
1.4487	 4.9865	 1.2385
0.6783	 -0.5276	 2.2563
0.9161	 3.2749	 3.9372
1.9002	 2.1337	 3.3047
1.3269	 3.5875	 2.2970
0.8829	 -0.2740	 3.5697
0.8579	 1.6059	 1.9492
1.0987	 3.1251	 2.8118
1.0229	 4.2049	 3.6631
1.0971	 -1.2415	 2.3306
1.0267	 -1.8853	 2.0900
0.5591	 -0.0603	 2.2652
0.9845	 3.2986	 1.2884
0.7599	 0.7392	 2.5114
1.4040	 1.8364	 2.0262
0.6109	 0.8832	 2.7117
1.1963	 0.5484	 3.9352
1.0022	 4.3164	 2.9609
1.0233	 2.7124	 2.9929
0.5868	 4.1480	 1.3850
1.0333	 3.0036	 3.0051
0.7514	 3.0618	 3.1457
1.3491	 0.0744	 3.6586
0.9136	 -0.4874	 2.4388
1.0716	 -0.3634	 2.2305
0.8543	 4.8502	 2.5531
1.1050	 -0.1882	 1.9975
0.6728	 1.4613	 2.2137
0.7305	 6.6877	 2.5710
1.1608	 -1.1523	 1.4829
1.2957	 2.2369	 2.0026
1.0985	 3.9628	 2.8737
1.5342	 1.0037	 2.5892
0.8283	 -0.6527	 2.6903
0.6262	 3.3822	 2.4467
1.0581	 2.0834	 3.6577
0.8600	 2.4028	 2.9079
0.9076	 1.6634	 3.2313
1.4173	 -0.9585	 2.8651
1.0738	 2.3784	 2.1820
0.8305	 -0.1674	 3.0172
1.0080	 1.5771	 2.0300
1.2691	 -1.1566	 1.4355
1.2263	 -3.1318	 2.3658
1.0624	 1.7755	 3.4082
1.1504	 3.5143	 1.3319
1.0946	 3.8314	 2.0590
1.2351	 -0.6874	 1.6883
1.0653	 0.4058	 2.0397
1.2270	 2.8133	 3.2311
0.8555	 4.5203	 3.0537
0.9057	 -0.8251	 2.5401
1.0909	 3.9498	 1.7221
1.3289	 2.1170	 2.0509
1.0197	 3.3109	 2.6905
0.9361	 2.5359	 3.9645
1.0350	 1.5435	 3.9350
0.8591	 1.4880	 2.2218
0.8756	 -0.4265	 2.4898
1.0293	 0.9184	 3.3077
1.1665	 2.5449	 3.1914
1.1327	 3.4521	 2.7036
0.7288	 3.1636	 2.0546
0.7786	 -0.1306	 2.4944
0.6743	 2.6773	 1.2402
0.9373	 1.5655	 1.3924
0.6391	 1.7997	 2.6000
1.1145	 0.7369	 2.2355
0.5709	 -2.5494	 2.6886
0.9625	 2.8182	 3.1155
1.1519	 -2.0938	 2.2256
1.1047	 0.1361	 2.0399
1.1153	 0.5330	 1.2294
1.2503	 5.7791	 3.1665
1.2804	 2.0736	 3.8978
1.3647	 -1.4295	 2.1200
0.8995	 1.3210	 3.1513
0.5021	 1.9574	 3.1233
0.5038	 2.5911	 2.6039
0.9970	 0.7148	 3.3095
1.4289	 -0.6370	 1.4291
0.6624	 -2.3709	 3.0493
1.3161	 4.5104	 2.9550
1.3001	 0.8027	 2.6771
0.3296	 1.2228	 2.1015
1.5623	 0.4588	 2.4613
0.8400	 1.3735	 1.5376
1.3148	 2.2059	 2.2445
1.8169	 4.8396	 2.1524
0.9594	 5.0645	 1.7879
1.2175	 -2.6005	 2.8377
1.6118	 0.1850	 2.9541
1.3978	 0.3421	 2.2178
0.2617	 2.6880	 1.8044
0.7257	 -0.3593	 2.4814
1.1833	 1.6219	 2.8368
1.4247	 1.6977	 2.1543
0.6784	 1.5169	 2.4946
1.0899	 0.4614	 2.3237
1.1350	 2.3215	 1.3150
